Date,Close,Open,High,Low,Volume,Change
23-02-2005,2057.10,2058.70,2065.15,2051.35,52.49M,-0.06%
22-02-2005,2058.40,2043.40,2061.65,2036.60,51.90M,+0.74%
21-02-2005,2043.20,2055.15,2065.75,2039.90,46.92M,-0.60%
18-02-2005,2055.55,2062.45,2076.70,2048.85,63.67M,-0.31%
17-02-2005,2061.90,2069.10,2069.15,2045.85,63.85M,-0.33%
16-02-2005,2068.80,2090.00,2103.40,2059.45,68.53M,-1.01%
15-02-2005,2089.95,2098.25,2101.60,2081.20,60.94M,-0.40%
14-02-2005,2098.25,2083.05,2110.15,2083.05,86.45M,+0.78%
11-02-2005,2082.05,2063.35,2084.50,2063.35,84.99M,+0.91%
10-02-2005,2063.35,2070.10,2075.10,2049.85,69.89M,-0.32%
09-02-2005,2070.00,2055.20,2077.70,2055.20,68.24M,+0.72%
08-02-2005,2055.15,2055.00,2065.00,2043.60,74.19M,0.00%
07-02-2005,2055.10,2097.45,2098.00,2049.85,62.13M,-1.10%
04-02-2005,2077.95,2079.40,2099.20,2060.80,79.16M,-0.07%
03-02-2005,2079.45,2052.35,2083.75,2052.35,78.10M,+1.33%
02-02-2005,2052.25,2062.15,2074.50,2045.50,89.99M,-0.37%
01-02-2005,2059.85,2057.75,2072.50,2045.25,135.57M,+0.11%
31-01-2005,2057.60,2008.45,2060.40,2006.35,137.98M,+2.45%
28-01-2005,2008.30,1955.25,2014.25,1950.85,106.73M,+2.73%
27-01-2005,1955.00,1931.90,1961.75,1929.00,135.72M,+1.20%
25-01-2005,1931.85,1908.85,1934.25,1894.40,88.57M,+1.20%
24-01-2005,1909.00,1925.30,1932.75,1902.90,74.82M,-0.85%
20-01-2005,1925.30,1928.10,1940.95,1900.05,96.60M,-0.07%
19-01-2005,1926.65,1934.10,1945.65,1922.35,94.22M,-0.38%
18-01-2005,1934.05,1933.05,1956.95,1925.35,91.87M,+0.06%
17-01-2005,1932.90,1931.75,1944.55,1902.45,82.25M,+0.09%
14-01-2005,1931.10,1954.90,1961.40,1922.85,86.21M,-1.20%
13-01-2005,1954.55,1922.50,1963.40,1916.95,80.90M,+2.14%
12-01-2005,1913.60,1953.60,1966.65,1900.85,85.04M,-1.97%
11-01-2005,1952.05,1982.70,1988.90,1947.35,70.27M,-1.51%
10-01-2005,1982.00,2016.75,2025.90,1974.80,75.66M,-1.66%
07-01-2005,2015.50,1998.25,2021.45,1992.55,76.29M,+0.86%
06-01-2005,1998.35,2031.55,2035.65,1984.25,94.32M,-1.67%
05-01-2005,2032.20,2103.75,2105.10,1990.15,109.22M,-3.40%
04-01-2005,2103.75,2116.95,2120.15,2100.55,72.72M,-0.53%
03-01-2005,2115.00,2080.00,2118.60,2080.00,70.51M,+1.66%
31-12-2004,2080.50,2059.85,2083.00,2059.85,60.14M,+1.00%
30-12-2004,2059.80,2070.55,2088.45,2052.25,79.26M,-0.47%
29-12-2004,2069.60,2071.55,2086.15,2062.35,68.72M,-0.08%
28-12-2004,2071.35,2063.60,2074.60,2060.05,85.66M,+0.42%
27-12-2004,2062.60,2061.60,2079.05,2046.25,73.52M,0.00%
24-12-2004,2062.70,2045.35,2065.60,2045.30,68.45M,+0.86%
23-12-2004,2045.15,2035.60,2049.30,2031.90,57.03M,+0.48%
22-12-2004,2035.35,2040.60,2053.90,2029.85,75.62M,-0.45%
21-12-2004,2044.65,2027.80,2047.50,2025.25,73.29M,+0.88%
20-12-2004,2026.85,2012.50,2029.50,2007.15,83.22M,+0.73%
17-12-2004,2012.10,2032.85,2037.70,2007.20,86.24M,-1.04%
16-12-2004,2033.20,2028.80,2039.20,2019.50,76.51M,+0.22%
15-12-2004,2028.70,2006.80,2034.35,2006.80,86.23M,+1.09%
14-12-2004,2006.80,1985.20,2008.80,1972.85,80.09M,+1.08%
13-12-2004,1985.35,1970.60,1987.00,1964.80,68.23M,+0.83%
10-12-2004,1969.00,1990.20,1999.70,1964.65,86.93M,-1.05%
09-12-2004,1989.95,1977.80,1995.70,1964.50,87.02M,+0.61%
08-12-2004,1977.95,1994.15,2009.70,1973.15,101.91M,-0.74%
07-12-2004,1992.70,1990.60,2002.60,1981.15,91.43M,-0.02%
06-12-2004,1993.15,1996.30,2012.25,1989.95,103.22M,-0.15%
03-12-2004,1996.20,1991.90,2011.90,1990.30,111.13M,-0.14%
02-12-2004,1999.00,1962.75,2001.55,1962.75,131.75M,+1.88%
01-12-2004,1962.05,1960.75,1971.60,1944.50,114.58M,+0.17%
30-11-2004,1958.80,1940.25,1963.80,1940.25,119.05M,+0.99%
29-11-2004,1939.65,1899.30,1942.95,1894.60,110.66M,+2.03%
25-11-2004,1901.05,1904.25,1915.80,1892.60,105.46M,-0.16%
24-11-2004,1904.05,1893.15,1907.35,1889.85,65.67M,+0.60%
23-11-2004,1892.60,1873.35,1900.05,1873.35,82.13M,+1.03%
22-11-2004,1873.35,1872.55,1878.05,1845.10,73.28M,+0.05%
19-11-2004,1872.35,1891.95,1898.15,1869.35,83.05M,-1.04%
18-11-2004,1892.05,1890.45,1895.30,1880.80,91.09M,+0.18%
17-11-2004,1888.65,1879.05,1892.15,1874.35,77.65M,+0.51%
16-11-2004,1879.00,1872.80,1881.40,1862.80,68.60M,+0.32%
12-11-2004,1872.95,1871.90,1885.05,1866.75,21.42M,+0.13%
11-11-2004,1870.55,1876.45,1884.65,1866.95,58.87M,-0.30%
10-11-2004,1876.10,1859.65,1878.20,1857.70,71.71M,+0.93%
09-11-2004,1858.75,1863.55,1869.45,1853.45,63.30M,-0.22%
08-11-2004,1862.80,1852.45,1871.05,1852.45,63.02M,+0.57%
05-11-2004,1852.30,1836.05,1854.40,1836.00,63.62M,+0.95%
04-11-2004,1834.85,1837.80,1853.05,1830.50,85.03M,-0.14%
03-11-2004,1837.40,1814.15,1838.40,1814.15,86.22M,+1.31%
02-11-2004,1813.70,1798.30,1817.10,1798.30,76.29M,+0.89%
01-11-2004,1797.75,1787.30,1800.25,1776.70,79.01M,+0.61%
29-10-2004,1786.90,1800.85,1808.85,1783.10,125.11M,-0.73%
28-10-2004,1800.10,1783.90,1808.15,1783.90,113.06M,+0.91%
27-10-2004,1783.85,1781.15,1797.55,1774.20,87.52M,+0.16%
26-10-2004,1781.05,1777.85,1782.10,1750.30,99.73M,+1.35%
25-10-2004,1757.25,1780.00,1783.55,1753.50,78.09M,-1.26%
21-10-2004,1779.75,1790.35,1795.40,1772.40,69.15M,-0.58%
20-10-2004,1790.05,1808.60,1815.20,1785.45,80.48M,-1.01%
19-10-2004,1808.40,1787.20,1813.90,1787.20,73.75M,+1.25%
18-10-2004,1786.00,1796.05,1806.15,1782.95,64.34M,-0.50%
15-10-2004,1795.00,1794.80,1814.05,1789.55,82.58M,+0.01%
14-10-2004,1794.75,1784.80,1805.70,1773.00,96.79M,+0.44%
12-10-2004,1786.90,1808.45,1820.90,1783.05,87.63M,-1.15%
11-10-2004,1807.75,1817.85,1829.45,1803.50,71.94M,-0.55%
09-10-2004,1817.80,1812.85,1824.90,1812.80,25.80M,-0.13%
08-10-2004,1820.20,1815.65,1825.15,1808.75,94.30M,+0.25%
07-10-2004,1815.70,1793.00,1821.85,1793.00,90.73M,+1.16%
06-10-2004,1794.90,1811.70,1824.80,1790.60,106.35M,-0.97%
05-10-2004,1812.45,1805.85,1816.55,1798.60,96.08M,+0.38%
04-10-2004,1805.65,1776.75,1813.90,1775.45,94.39M,+1.72%
01-10-2004,1775.15,1744.40,1778.65,1737.85,95.83M,+1.70%
30-09-2004,1745.50,1728.30,1748.20,1728.20,125.09M,+1.02%
29-09-2004,1727.95,1700.55,1730.30,1695.70,144.12M,+1.63%
28-09-2004,1700.25,1717.45,1717.90,1697.40,98.87M,-1.00%
27-09-2004,1717.50,1722.40,1726.15,1707.95,81.16M,-0.29%
24-09-2004,1722.50,1726.15,1736.90,1717.20,101.67M,-0.21%
23-09-2004,1726.15,1753.10,1753.15,1723.40,142.29M,-1.58%
22-09-2004,1753.90,1749.75,1760.80,1736.30,123.81M,+0.21%
21-09-2004,1750.20,1728.75,1753.00,1724.70,122.45M,+1.24%
20-09-2004,1728.80,1734.05,1741.55,1725.30,132.55M,-0.28%
17-09-2004,1733.65,1702.70,1736.40,1702.70,159.70M,+1.64%
16-09-2004,1705.70,1683.60,1708.00,1677.35,139.09M,+1.34%
15-09-2004,1683.20,1685.70,1694.45,1675.85,104.92M,-0.14%
14-09-2004,1685.55,1675.20,1686.80,1668.45,90.53M,+0.62%
13-09-2004,1675.20,1668.25,1681.75,1668.05,81.53M,+0.39%
10-09-2004,1668.75,1649.45,1670.95,1642.35,78.60M,+1.20%
09-09-2004,1649.00,1656.25,1662.40,1640.25,86.88M,-0.44%
08-09-2004,1656.25,1650.60,1658.85,1648.25,75.59M,+0.37%
07-09-2004,1650.15,1643.95,1653.15,1641.80,73.20M,+0.37%
06-09-2004,1644.00,1634.60,1649.15,1634.45,68.88M,+0.61%
03-09-2004,1634.10,1629.65,1636.10,1622.10,81.21M,+0.29%
02-09-2004,1629.30,1635.50,1641.25,1619.90,73.76M,-0.38%
01-09-2004,1635.45,1631.70,1640.55,1631.10,80.87M,+0.23%
31-08-2004,1631.75,1628.50,1634.80,1618.30,92.19M,+0.20%
30-08-2004,1628.45,1609.45,1629.90,1609.20,62.84M,+1.21%
27-08-2004,1609.00,1610.85,1617.25,1600.15,66.37M,-0.11%
26-08-2004,1610.75,1595.75,1613.25,1593.45,96.02M,+0.94%
25-08-2004,1595.70,1592.20,1598.55,1586.35,70.78M,+0.26%
24-08-2004,1591.60,1578.20,1597.90,1578.05,94.20M,+0.85%
23-08-2004,1578.20,1590.90,1595.55,1573.70,128.55M,-0.76%
20-08-2004,1590.35,1609.20,1610.60,1584.05,108.92M,-1.17%
19-08-2004,1609.20,1581.90,1612.50,1581.90,111.17M,+1.73%
18-08-2004,1581.80,1604.15,1604.15,1577.25,105.91M,-1.41%
17-08-2004,1604.35,1624.00,1628.45,1597.45,139.52M,+0.33%
16-08-2004,1599.15,1598.20,1612.70,1591.60,142.52M,+0.06%
13-08-2004,1598.20,1598.20,1612.70,1591.60,110.48M,-0.56%
12-08-2004,1607.20,1624.30,1629.15,1599.50,125.12M,-0.89%
11-08-2004,1621.60,1652.10,1658.90,1616.85,138.80M,-1.85%
10-08-2004,1652.15,1642.75,1656.60,1637.70,120.50M,+0.58%
09-08-2004,1642.60,1633.25,1644.40,1617.05,107.65M,+0.56%
06-08-2004,1633.40,1654.85,1658.70,1626.70,141.54M,-1.30%
05-08-2004,1654.95,1626.40,1656.25,1626.40,134.33M,+1.75%
04-08-2004,1626.55,1631.30,1635.95,1618.20,105.08M,-0.25%
03-08-2004,1630.60,1639.95,1648.35,1626.30,135.83M,-0.52%
02-08-2004,1639.05,1631.55,1643.80,1627.25,96.48M,+0.41%
30-07-2004,1632.30,1618.90,1638.70,1609.90,151.00M,+0.84%
29-07-2004,1618.70,1594.70,1624.30,1590.15,167.18M,+1.54%
28-07-2004,1594.15,1600.85,1609.45,1586.15,147.02M,-0.41%
27-07-2004,1600.75,1617.95,1629.35,1597.20,167.54M,-1.07%
26-07-2004,1618.00,1602.15,1620.35,1584.65,138.96M,+1.02%
23-07-2004,1601.60,1587.60,1610.85,1587.60,152.83M,+0.22%
22-07-2004,1598.10,1581.60,1609.55,1580.95,170.68M,+1.06%
21-07-2004,1581.40,1566.15,1600.70,1562.90,112.76M,+0.98%
20-07-2004,1566.10,1571.70,1581.05,1555.55,121.19M,-0.35%
19-07-2004,1571.60,1559.20,1582.35,1556.55,112.37M,+0.82%
16-07-2004,1558.80,1538.15,1562.00,1533.65,138.32M,+1.26%
15-07-2004,1539.40,1523.10,1543.25,1517.80,141.17M,+1.09%
14-07-2004,1522.75,1535.10,1552.25,1519.35,110.00M,-1.08%
13-07-2004,1539.30,1560.00,1569.75,1530.60,79.36M,-1.13%
12-07-2004,1556.95,1548.60,1562.80,1537.70,82.41M,+0.24%
09-07-2004,1553.20,1517.45,1557.75,1472.55,104.35M,+2.31%
08-07-2004,1518.15,1567.25,1586.55,1504.50,204.44M,-3.11%
07-07-2004,1566.80,1558.05,1578.50,1551.35,159.59M,+0.55%
06-07-2004,1558.25,1526.65,1561.00,1524.15,131.32M,+2.06%
05-07-2004,1526.85,1537.55,1546.00,1522.90,101.16M,-0.69%
02-07-2004,1537.50,1537.05,1547.65,1516.15,127.49M,+0.02%
01-07-2004,1537.20,1506.65,1539.15,1504.55,113.01M,+2.10%
30-06-2004,1505.60,1518.70,1532.15,1501.70,132.03M,-0.84%
29-06-2004,1518.30,1514.35,1528.50,1503.30,135.42M,+0.26%
28-06-2004,1514.35,1488.60,1516.95,1488.60,127.92M,+1.74%
25-06-2004,1488.50,1471.50,1494.00,1459.55,148.72M,+1.21%
24-06-2004,1470.75,1445.35,1474.30,1437.90,136.46M,+1.70%
23-06-2004,1446.10,1474.80,1481.45,1442.55,102.70M,-1.94%
22-06-2004,1474.70,1482.85,1489.60,1467.65,90.06M,-0.49%
21-06-2004,1482.00,1490.75,1499.80,1478.85,80.29M,-0.62%
18-06-2004,1491.20,1511.95,1515.05,1485.05,89.86M,-1.38%
17-06-2004,1512.05,1494.70,1519.20,1482.20,88.06M,+1.16%
16-06-2004,1494.75,1500.95,1525.20,1490.45,88.67M,-0.42%
15-06-2004,1501.00,1481.45,1507.85,1481.00,97.74M,+1.33%
14-06-2004,1481.35,1508.15,1509.60,1474.65,96.83M,-1.80%
11-06-2004,1508.45,1544.95,1547.40,1504.80,85.74M,-2.35%
10-06-2004,1544.75,1547.70,1552.75,1535.00,78.63M,-0.23%
09-06-2004,1548.30,1550.45,1561.60,1541.60,93.46M,-0.15%
08-06-2004,1550.55,1542.60,1557.00,1526.45,91.17M,+0.52%
07-06-2004,1542.55,1521.60,1557.50,1521.60,105.18M,+1.41%
04-06-2004,1521.10,1494.85,1527.00,1480.80,106.87M,+1.74%
03-06-2004,1495.10,1535.80,1566.50,1484.50,112.50M,-2.61%
02-06-2004,1535.20,1508.00,1543.30,1508.00,87.16M,+1.81%
01-06-2004,1507.90,1483.90,1529.60,1483.90,107.05M,+1.64%
31-05-2004,1483.60,1507.05,1509.05,1456.20,127.19M,-1.67%
28-05-2004,1508.75,1586.35,1587.10,1504.00,134.30M,-4.89%
27-05-2004,1586.40,1590.15,1606.00,1576.05,101.14M,-0.78%
26-05-2004,1598.80,1608.15,1625.70,1587.00,101.45M,-0.49%
25-05-2004,1606.70,1608.90,1621.45,1566.40,101.37M,-0.13%
24-05-2004,1608.85,1563.65,1613.60,1563.05,93.13M,+3.12%
21-05-2004,1560.20,1545.05,1566.15,1498.10,113.12M,+1.06%
20-05-2004,1543.85,1566.50,1591.05,1531.30,134.94M,-1.53%
19-05-2004,1567.85,1508.05,1576.05,1508.05,141.94M,+4.25%
18-05-2004,1503.95,1392.95,1517.60,1389.65,148.41M,+8.30%
17-05-2004,1388.75,1582.50,1583.80,1292.20,114.97M,-12.24%
14-05-2004,1582.40,1717.05,1722.80,1566.95,177.16M,-7.87%
13-05-2004,1717.50,1707.95,1750.30,1625.10,155.58M,+0.37%
12-05-2004,1711.10,1699.25,1721.35,1689.85,106.58M,+0.69%
11-05-2004,1699.45,1768.70,1768.70,1692.90,98.60M,-3.94%
10-05-2004,1769.10,1804.40,1804.40,1753.80,98.00M,-1.96%
07-05-2004,1804.45,1832.85,1833.15,1796.95,84.07M,-1.55%
06-05-2004,1832.80,1810.30,1837.95,1810.30,83.79M,+1.27%
05-05-2004,1809.90,1789.45,1814.35,1788.10,76.70M,+0.94%
04-05-2004,1793.10,1769.10,1803.15,1768.80,89.71M,+1.49%
03-05-2004,1766.70,1796.10,1801.45,1742.80,105.96M,-1.64%
30-04-2004,1796.10,1820.55,1841.45,1788.30,105.82M,-0.71%
29-04-2004,1808.95,1816.70,1818.90,1793.10,136.95M,-0.42%
28-04-2004,1816.55,1819.00,1833.95,1801.80,117.15M,-0.04%
27-04-2004,1817.25,1890.05,1893.10,1814.00,120.42M,-3.97%
23-04-2004,1892.45,1890.85,1912.35,1885.75,127.54M,+0.15%
22-04-2004,1889.55,1873.55,1894.60,1871.00,116.78M,+0.86%
21-04-2004,1873.35,1844.35,1876.00,1838.60,114.89M,+1.58%
20-04-2004,1844.25,1844.40,1851.00,1832.00,102.77M,+0.01%
19-04-2004,1844.05,1868.20,1876.20,1837.40,93.08M,-1.29%
17-04-2004,1868.10,1869.20,1875.95,1864.95,23.01M,-0.05%
16-04-2004,1868.95,1863.85,1882.55,1861.80,83.29M,+0.38%
15-04-2004,1861.95,1878.50,1884.50,1855.00,112.26M,-0.88%
13-04-2004,1878.45,1838.50,1885.15,1819.80,85.83M,+2.19%
12-04-2004,1838.20,1860.30,1873.75,1828.95,80.21M,-0.83%
08-04-2004,1853.55,1854.00,1864.95,1839.70,93.98M,+0.26%
07-04-2004,1848.70,1856.40,1865.20,1833.95,86.26M,-0.13%
06-04-2004,1851.15,1870.80,1876.15,1836.90,109.41M,-0.29%
05-04-2004,1856.60,1841.10,1878.80,1840.00,102.60M,+0.84%
02-04-2004,1841.10,1856.10,1856.30,1809.00,118.74M,+1.18%
01-04-2004,1819.65,1771.45,1823.05,1771.45,111.07M,+2.69%
31-03-2004,1771.90,1744.60,1775.30,1740.20,93.07M,+1.24%
30-03-2004,1750.15,1762.15,1775.40,1746.25,88.67M,-0.68%
29-03-2004,1762.05,1747.35,1766.15,1739.50,81.09M,+0.83%
26-03-2004,1747.50,1704.45,1755.45,1703.80,107.61M,+2.53%
25-03-2004,1704.45,1691.95,1720.65,1691.95,108.54M,+0.73%
24-03-2004,1692.10,1697.40,1700.65,1676.40,88.91M,-0.25%
23-03-2004,1696.40,1685.15,1710.45,1669.70,99.20M,+0.68%
22-03-2004,1685.00,1726.30,1726.35,1678.40,89.14M,-2.32%
19-03-2004,1725.10,1716.30,1738.60,1703.55,98.83M,+0.49%
18-03-2004,1716.65,1750.00,1754.95,1708.30,99.55M,-1.90%
17-03-2004,1749.85,1749.60,1765.05,1738.85,98.29M,+0.03%
16-03-2004,1749.35,1763.35,1769.50,1730.10,145.24M,-0.80%
15-03-2004,1763.40,1812.45,1836.00,1751.80,134.13M,-2.69%
12-03-2004,1812.20,1805.20,1820.95,1775.90,126.01M,+0.38%
11-03-2004,1805.40,1843.95,1843.95,1798.45,116.66M,-2.11%
10-03-2004,1844.35,1866.30,1866.40,1835.80,131.85M,-1.16%
09-03-2004,1866.05,1884.50,1898.70,1843.00,127.69M,-1.02%
08-03-2004,1885.25,1868.15,1891.95,1867.95,129.10M,+0.94%
05-03-2004,1867.70,1843.90,1871.10,1843.90,116.41M,+1.29%
04-03-2004,1843.85,1859.30,1867.95,1831.20,112.52M,-0.89%
03-03-2004,1860.40,1852.45,1868.25,1842.45,133.76M,+0.42%
01-03-2004,1852.70,1798.35,1856.45,1795.35,113.70M,+2.91%
27-02-2004,1800.30,1765.90,1807.45,1763.95,128.74M,+1.95%
26-02-2004,1765.80,1787.45,1818.60,1760.55,114.14M,-1.18%
25-02-2004,1786.80,1833.65,1834.10,1779.00,102.77M,-1.90%
24-02-2004,1821.35,1808.40,1826.85,1780.35,132.74M,+0.73%
23-02-2004,1808.20,1853.00,1867.25,1800.20,99.79M,-2.40%
20-02-2004,1852.65,1858.25,1872.85,1831.15,130.22M,-0.30%
19-02-2004,1858.30,1916.65,1919.70,1851.80,140.47M,-3.03%
18-02-2004,1916.45,1920.00,1935.80,1912.60,109.07M,-0.19%
17-02-2004,1920.10,1913.55,1926.15,1905.50,122.68M,+0.34%
16-02-2004,1913.55,1914.45,1929.50,1909.45,116.67M,0.00%
13-02-2004,1913.60,1875.60,1916.20,1873.25,123.51M,+1.50%
12-02-2004,1885.30,1892.20,1906.10,1869.25,109.93M,-0.33%
11-02-2004,1891.50,1891.80,1894.80,1874.50,110.96M,+0.57%
10-02-2004,1880.75,1880.85,1897.00,1861.65,130.43M,0.00%
09-02-2004,1880.70,1834.90,1885.20,1833.05,102.13M,+2.57%
06-02-2004,1833.65,1804.35,1837.95,1797.95,119.13M,+1.62%
05-02-2004,1804.50,1823.50,1846.75,1787.15,152.93M,-0.97%
04-02-2004,1822.20,1769.10,1829.65,1761.75,152.46M,+3.01%
03-02-2004,1769.00,1809.30,1815.95,1755.65,142.15M,-2.25%
30-01-2004,1809.75,1843.70,1860.40,1804.30,137.22M,-1.84%
29-01-2004,1843.60,1863.00,1883.10,1827.25,158.14M,-1.05%
28-01-2004,1863.10,1903.90,1918.45,1846.35,153.54M,-2.18%
27-01-2004,1904.70,1847.90,1911.30,1844.65,127.78M,+3.09%
23-01-2004,1847.55,1771.10,1858.50,1771.10,130.36M,+4.35%
22-01-2004,1770.50,1824.70,1854.55,1756.25,164.35M,-2.97%
21-01-2004,1824.60,1895.45,1899.55,1811.35,142.24M,-3.63%
20-01-2004,1893.25,1928.80,1957.65,1876.85,137.95M,-2.18%
19-01-2004,1935.35,1901.90,1943.10,1874.95,120.70M,+1.83%
16-01-2004,1900.65,1944.15,1953.05,1887.10,122.46M,-2.25%
15-01-2004,1944.45,1983.20,2000.30,1933.25,121.99M,-1.90%
14-01-2004,1982.15,1987.40,1995.20,1970.10,113.21M,+0.94%
13-01-2004,1963.60,1944.70,1967.85,1926.10,109.88M,+0.93%
12-01-2004,1945.60,1972.00,1980.55,1936.75,116.68M,-1.33%
09-01-2004,1971.90,1969.00,2014.65,1957.45,153.06M,+0.17%
08-01-2004,1968.55,1918.10,1973.45,1918.10,115.68M,+2.70%
07-01-2004,1916.75,1927.95,1930.95,1888.10,119.20M,-0.52%
06-01-2004,1926.70,1955.10,1979.05,1908.75,124.02M,-1.45%
05-01-2004,1955.00,1946.30,1969.20,1930.75,129.70M,+0.46%
02-01-2004,1946.05,1912.25,1951.70,1911.05,117.08M,+1.77%
01-01-2004,1912.25,1880.35,1917.05,1880.35,102.55M,+1.73%
31-12-2003,1879.75,1868.90,1895.65,1852.50,114.77M,+0.35%
30-12-2003,1873.25,1878.90,1914.40,1858.55,149.04M,-0.04%
29-12-2003,1874.05,1838.05,1876.00,1837.65,98.55M,+2.01%
26-12-2003,1837.05,1804.70,1840.35,1804.70,114.22M,+1.57%
24-12-2003,1808.70,1788.45,1815.60,1780.30,135.00M,+1.60%
23-12-2003,1780.30,1789.10,1800.90,1751.05,85.98M,-0.49%
22-12-2003,1789.15,1778.85,1794.30,1778.40,93.94M,+0.60%
19-12-2003,1778.55,1757.00,1783.70,1755.40,140.66M,+1.28%
18-12-2003,1756.10,1733.20,1759.00,1725.85,114.57M,+1.32%
17-12-2003,1733.25,1736.35,1746.20,1725.40,101.35M,-0.17%
16-12-2003,1736.25,1723.90,1740.30,1711.30,105.56M,+0.71%
15-12-2003,1723.95,1699.70,1728.00,1699.70,99.58M,+1.47%
12-12-2003,1698.90,1695.80,1705.95,1686.45,95.31M,+0.21%
11-12-2003,1695.40,1688.35,1701.70,1678.35,85.83M,+0.50%
10-12-2003,1686.90,1675.75,1697.30,1672.65,102.33M,+0.66%
09-12-2003,1675.85,1646.40,1677.90,1646.40,82.35M,+1.80%
08-12-2003,1646.25,1644.85,1654.35,1631.85,95.77M,+0.03%
05-12-2003,1645.80,1675.50,1688.25,1642.05,100.93M,-1.76%
04-12-2003,1675.20,1670.65,1683.75,1656.10,103.57M,+0.28%
03-12-2003,1670.50,1660.70,1676.20,1655.90,97.02M,+0.72%
02-12-2003,1658.50,1657.65,1671.85,1639.65,117.86M,+0.05%
01-12-2003,1657.65,1615.85,1660.55,1615.70,110.44M,+2.62%
28-11-2003,1615.25,1598.55,1618.95,1598.55,99.39M,+1.06%
27-11-2003,1598.35,1568.85,1602.60,1568.70,113.55M,+1.89%
25-11-2003,1568.65,1543.95,1572.05,1543.95,95.58M,+1.60%
24-11-2003,1543.90,1541.35,1554.05,1536.50,116.68M,+0.21%
21-11-2003,1540.70,1520.40,1547.00,1509.15,112.86M,+1.21%
20-11-2003,1522.30,1542.85,1558.15,1517.90,112.47M,-1.19%
19-11-2003,1540.60,1563.95,1564.00,1534.35,110.70M,-1.52%
18-11-2003,1564.40,1579.15,1591.25,1557.20,106.24M,-0.98%
17-11-2003,1579.90,1563.10,1584.75,1554.40,89.95M,+1.09%
15-11-2003,1562.80,1549.65,1571.30,1542.00,37.84M,+0.80%
14-11-2003,1550.45,1577.20,1580.30,1544.75,109.49M,-1.87%
13-11-2003,1579.95,1610.40,1616.15,1573.60,108.85M,-1.49%
12-11-2003,1603.80,1601.30,1617.75,1598.00,107.39M,+0.17%
11-11-2003,1601.15,1594.50,1608.85,1590.95,108.54M,+0.42%
10-11-2003,1594.50,1603.55,1603.65,1568.10,62.35M,+0.15%
07-11-2003,1592.05,1612.10,1624.50,1585.35,138.36M,-1.25%
06-11-2003,1612.20,1610.55,1630.25,1605.40,174.02M,+0.19%
05-11-2003,1609.15,1618.70,1627.60,1592.55,151.58M,-0.59%
04-11-2003,1618.70,1601.30,1626.40,1601.30,205.24M,+1.06%
03-11-2003,1601.65,1556.50,1605.60,1556.50,151.96M,+2.94%
31-10-2003,1555.90,1517.10,1559.75,1515.55,154.48M,+2.57%
30-10-2003,1516.85,1499.25,1524.25,1495.80,202.27M,+1.23%
29-10-2003,1498.45,1481.30,1501.70,1477.10,134.07M,+1.13%
28-10-2003,1481.75,1485.45,1500.80,1471.30,138.89M,-0.24%
27-10-2003,1485.30,1522.05,1524.05,1482.00,135.06M,-2.41%
25-10-2003,1521.95,1506.05,1533.05,1506.05,43.19M,+1.06%
24-10-2003,1506.05,1485.80,1512.55,1434.75,150.86M,+2.42%
23-10-2003,1470.45,1494.75,1503.00,1466.25,133.91M,-1.58%
22-10-2003,1494.10,1506.75,1522.65,1483.00,152.76M,-0.82%
21-10-2003,1506.50,1546.20,1549.65,1496.95,196.13M,-2.35%
20-10-2003,1542.70,1569.70,1574.10,1536.50,167.97M,-1.70%
17-10-2003,1569.45,1565.20,1574.10,1552.15,200.57M,+0.88%
16-10-2003,1555.70,1537.30,1563.40,1537.30,162.78M,+1.22%
15-10-2003,1537.00,1521.45,1543.85,1503.00,152.16M,+1.07%
14-10-2003,1520.80,1548.70,1562.85,1513.75,182.18M,-1.68%
13-10-2003,1546.75,1523.35,1550.90,1516.05,132.23M,+1.55%
10-10-2003,1523.10,1507.10,1527.25,1505.10,152.85M,+1.40%
09-10-2003,1502.10,1487.85,1505.05,1478.40,117.87M,+1.59%
08-10-2003,1478.60,1477.85,1493.05,1460.60,147.78M,+0.05%
07-10-2003,1477.85,1478.95,1498.45,1467.75,210.47M,-0.07%
06-10-2003,1478.90,1449.45,1481.05,1423.75,145.93M,+2.04%
03-10-2003,1449.30,1420.85,1451.20,1420.85,140.54M,+2.00%
01-10-2003,1420.85,1416.60,1430.90,1407.95,118.75M,+0.26%
30-09-2003,1417.10,1400.70,1418.10,1399.80,117.56M,+1.23%
29-09-2003,1399.95,1386.90,1422.35,1386.10,139.66M,+0.94%
26-09-2003,1386.95,1357.55,1389.30,1357.35,142.17M,+2.19%
25-09-2003,1357.20,1371.45,1377.25,1352.80,196.92M,-1.08%
24-09-2003,1372.05,1324.85,1373.90,1322.65,137.40M,+3.30%
23-09-2003,1328.20,1302.85,1333.70,1290.55,118.68M,+1.94%
22-09-2003,1302.90,1319.25,1333.55,1300.25,114.65M,-1.46%
19-09-2003,1322.15,1303.20,1331.05,1285.25,152.26M,+1.52%
18-09-2003,1302.35,1341.45,1342.60,1299.25,142.76M,-2.93%
17-09-2003,1341.60,1357.95,1377.45,1332.20,165.35M,-1.20%
16-09-2003,1357.95,1330.15,1362.10,1299.50,194.59M,+2.16%
15-09-2003,1329.25,1371.75,1371.85,1322.65,144.30M,-3.12%
